1456270873	25.754987
1456270873	25.791524
1456270875	25.754987
1456270875	25.799987
1456270877	25.765308
1456270877	25.799987
1456270878	25.765308
1456270878	25.801639
1456270880	25.762830
1456270880	25.801639
1456270881	25.762830
1456270881	25.805149
1456270883	25.767992
1456270883	25.805149
1456270885	25.767992
1456270885	25.797924
1456270886	25.772327
1456270886	25.797924
1456270888	25.772327
1456270888	25.811340
1456270889	25.775629
1456270889	25.811340
1456270891	25.775629
1456270891	25.802257
1456270893	25.780584
1456270893	25.802257
1456270894	25.780584
1456270894	25.802051
1456270896	25.774597
1456270896	25.802051
1456270897	25.774597
1456270897	25.813198
1456270899	25.767580
1456270899	25.813198
1456270901	25.767580
1456270901	25.810928
1456270902	25.770055
1456270902	25.810928
1456270904	25.770055
1456270904	25.798130
1456270905	25.761798
1456270905	25.798130
1456270907	25.761798
1456270907	25.802877
1456270909	25.768611
1456270909	25.802877
1456270910	25.768611
1456270910	25.798542
1456270912	25.767166
1456270912	25.798542
1456270913	25.767166
1456270913	25.798749
1456270915	25.760766
1456270915	25.798749
1456270917	25.760766
1456270917	25.803083
1456270918	25.757465
1456270918	25.803083
1456270920	25.757465
1456270920	25.794826
1456270921	25.753955
1456270921	25.794826
1456270923	25.753955
1456270923	25.801225
1456270925	25.751478
1456270925	25.801225
1456270926	25.751478
1456270926	25.801433
1456270928	25.763656
1456270928	25.801433
1456270930	25.763656
1456270930	25.804115
1456270931	25.762006
1456270931	25.804115
1456270933	25.762006
1456270933	25.789461
1456270934	25.757257
1456270934	25.789461
1456270936	25.757257
1456270936	25.791318
1456270938	25.760560
1456270938	25.791318
1456270939	25.760560
1456270939	25.797510
1456270941	25.760972
1456270941	25.797510
1456270942	25.760972
1456270942	25.796892
1456270944	25.766340
1456270944	25.796892
1456270946	25.766340
1456270946	25.803291
1456270947	25.772327
1456270947	25.804735
1456270949	25.760766
1456270949	25.804735
1456270950	25.760766
1456270950	25.791524
1456270952	25.767786
1456270952	25.791524
1456270954	25.767786
1456270954	25.792350
1456270955	25.753541
1456270955	25.792350
1456270957	25.753541
1456270957	25.786777
1456270958	25.765514
1456270958	25.786777
1456270960	25.765514
1456270960	25.794620
1456270962	25.750446
1456270962	25.794620
1456270963	25.750446
1456270963	25.791936
1456270965	25.756431
1456270965	25.791936
1456270966	25.756431
1456270966	25.800813
1456270968	25.759735
1456270968	25.800813
1456270970	25.759735
1456270970	25.801845
1456270971	25.756639
1456270971	25.801845
1456270973	25.756639
1456270973	25.798130
1456270974	25.766754
1456270974	25.798130
1456270976	25.766754
1456270976	25.795034
1456270978	25.760766
1456270978	25.795034
1456270979	25.760766
1456270979	25.789461
1456270981	25.763038
1456270981	25.789461
1456270982	25.763038
1456270982	25.794620
1456270984	25.762624
1456270984	25.794620
1456270986	25.762624
1456270986	25.801845
1456270987	25.771087
1456270987	25.801845
1456270989	25.771087
1456270989	25.797304
1456270991	25.775217
1456270991	25.797304
1456270992	25.775217
1456270992	25.801639
1456270994	25.767786
1456270994	25.801639
1456270995	25.767786
1456270995	25.793794
1456270997	25.764482
1456270997	25.793794
1456270999	25.764482
1456270999	25.807006
1456271000	25.759323
1456271000	25.807006
1456271002	25.759323
1456271002	25.797098
1456271003	25.767372
1456271003	25.797098
1456271005	25.767372
1456271005	25.811134
1456271007	25.761180
1456271007	25.811134
1456271008	25.761180
1456271008	25.802671
1456271010	25.765928
1456271010	25.802671
1456271011	25.765928
1456271011	25.808656
1456271013	25.767372
1456271013	25.808656
1456271015	25.767372
1456271015	25.802257
1456271016	25.771087
1456271016	25.802257
1456271018	25.771087
1456271018	25.802671
1456271019	25.780170
1456271019	25.802671
1456271021	25.780170
1456271021	25.804529
1456271023	25.764070
1456271023	25.804529
1456271024	25.764070
1456271024	25.802465
1456271026	25.778520
1456271026	25.802465
1456271027	25.778520
1456271027	25.811340
1456271029	25.784505
1456271029	25.811340
1456271031	25.784505
1456271031	25.818979
1456271032	25.789047
1456271032	25.818979
1456271034	25.789047
1456271034	25.808244
1456271035	25.787189
1456271035	25.808244
1456271037	25.787189
1456271037	25.801019
1456271039	25.784919
1456271039	25.801019
1456271040	25.784919
1456271040	25.801019
1456271042	25.773979
1456271042	25.801019
1456271043	25.773979
1456271043	25.813198
1456271045	25.789253
1456271045	25.813198
1456271047	25.789253
1456271047	25.808244
1456271048	25.796892
1456271048	25.808244
1456271050	25.796892
1456271050	25.817121
1456271051	25.794208
1456271051	25.817121
1456271053	25.794208
1456271053	25.818979
1456271055	25.783267
1456271055	25.818979
1456271056	25.783267
1456271056	25.820011
1456271058	25.774185
1456271058	25.820011
1456271060	25.774185
1456271060	25.821043
1456271061	25.776662
1456271061	25.821043
1456271063	25.776662
1456271063	25.818565
1456271064	25.784505
1456271064	25.818565
1456271066	25.784505
1456271066	25.811548
1456271068	25.785743
1456271068	25.811548
1456271069	25.785743
1456271069	25.818771
1456271071	25.800193
1456271071	25.818771
1456271072	25.800193
1456271072	25.823726
1456271074	25.785537
1456271074	25.823726
1456271076	25.785537
1456271076	25.825790
1456271077	25.787809
1456271077	25.825790
1456271079	25.787809
1456271079	25.818565
1456271080	25.790493
1456271080	25.818565
1456271082	25.790493
1456271082	25.814023
1456271084	25.790699
1456271084	25.814023
1456271085	25.790699
1456271085	25.818979
1456271087	25.784093
1456271087	25.818979
1456271088	25.784093
1456271088	25.809070
1456271090	25.793176
1456271090	25.809070
1456271092	25.793176
1456271092	25.820217
1456271093	25.802465
1456271093	25.820217
1456271095	25.802465
1456271095	25.819185
1456271096	25.798542
1456271096	25.819185
1456271098	25.798542
1456271098	25.836318
1456271100	25.797718
1456271100	25.836318
1456271101	25.797718
1456271101	25.814643
1456271103	25.797718
1456271103	25.818153
1456271104	25.793794
1456271104	25.818153
1456271106	25.793794
1456271106	25.818359
1456271108	25.800399
1456271108	25.818359
1456271109	25.800399
1456271109	25.828887
1456271111	25.794620
1456271111	25.828887
1456271112	25.794620
1456271112	25.832395
1456271114	25.802671
1456271114	25.832395
1456271116	25.802671
1456271116	25.823520
1456271117	25.805974
1456271117	25.823520
1456271119	25.805974
1456271119	25.825170
1456271121	25.793382
1456271121	25.825170
1456271122	25.793382
1456271122	25.833221
1456271124	25.795034
1456271124	25.833221
1456271125	25.795034
1456271125	25.840034
1456271127	25.805149
1456271127	25.840034
1456271129	25.805149
1456271129	25.827648
1456271130	25.804115
1456271130	25.827648
1456271132	25.804115
1456271132	25.826822
1456271133	25.798749
1456271133	25.826822
1456271135	25.798749
1456271135	25.824138
1456271137	25.791110
1456271137	25.824138
1456271138	25.791110
1456271138	25.824346
1456271140	25.806592
1456271140	25.824346
1456271141	25.806592
1456271141	25.831157
1456271143	25.801639
1456271143	25.831157
1456271145	25.801639
1456271145	25.831569
1456271146	25.798749
1456271146	25.831569
1456271148	25.798749
1456271148	25.824138
1456271149	25.804115
1456271149	25.824138
1456271151	25.804115
1456271151	25.833221
1456271153	25.803703
1456271153	25.833221
1456271154	25.803703
1456271154	25.831983
1456271156	25.796478
1456271156	25.831983
1456271157	25.796478
1456271157	25.837350
1456271159	25.790699
1456271159	25.837350
1456271161	25.790699
1456271161	25.833221
1456271162	25.802465
1456271162	25.833221
1456271164	25.802465
1456271164	25.837762
1456271165	25.804941
1456271165	25.837762
1456271167	25.804941
1456271167	25.833221
1456271169	25.810928
1456271169	25.833221
1456271170	25.810928
1456271170	25.833221
1456271172	25.808656
1456271172	25.833221
1456271173	25.808656
1456271173	25.835905
1456271175	25.802671
1456271175	25.835905
1456271177	25.802671
1456271177	25.837556
1456271178	25.810722
1456271178	25.837556
1456271180	25.810722
1456271180	25.833635
1456271181	25.807212
1456271181	25.833635
1456271183	25.807212
1456271183	25.843130
1456271185	25.794414
1456271185	25.843130
1456271186	25.794414
1456271186	25.832603
1456271188	25.807006
1456271188	25.832603
1456271190	25.807006
1456271190	25.838794
1456271191	25.815881
1456271191	25.838794
1456271193	25.815881
1456271193	25.841478
1456271194	25.797304
1456271194	25.841478
1456271196	25.797304
1456271196	25.840860
1456271198	25.816707
1456271198	25.840860
1456271199	25.816707
1456271199	25.843955
1456271201	25.799367
1456271201	25.843955
1456271202	25.799367
1456271202	25.842304
1456271204	25.811340
1456271204	25.842304
1456271206	25.811340
1456271206	25.828474
1456271207	25.809276
1456271207	25.828474
1456271209	25.809276
1456271209	25.844781
1456271210	25.807624
1456271210	25.844781
1456271212	25.807624
1456271212	25.839620
1456271214	25.811548
